title,id,rating,year,imdbid
Saving Private Ryan,1090,0,1998,120815
"Parent Trap, The",1094,3,1998,120783
Stepmom,1553,3,1998,120686
Rush Hour,1392,1,1998,120812
Rounders,1399,1,1998,128442
Pi,1403,2,1998,138704
"Prince of Egypt, The",1079,3,1998,120794
"Lock, Stock and Two Smoking Barrels",1668,1,1998,120735
Your Friends and Neighbors,1838,3,1998,119517
Dark City,1855,1,1998,118929
Shakespeare in Love,1926,3,1998,138097
Quest for Camelot,1942,3,1998,120800
Perfect Blue,1948,3,1998,156887
"X Files, The",2058,3,1998,120902
Love &amp; Pop,2076,3,1998,168972
Elizabeth,2138,3,1998,127536
Buffalo &#39;66,2139,1,1998,118789
Run Lola Run,2191,3,1998,130827
A Bug&#39;s Life,2198,3,1998,120623
Godzilla,2238,3,1998,120685
Out of Sight,2247,2,1998,120780
Get Real,2440,2,1998,162973
Primary Colors,2475,3,1998,119942
"Idiots, The",2526,3,1998,154421
American History X,2548,2,1998,120586
Dancing at Lughnasa,2641,3,1998,120643
Slums of Beverly Hills,2681,3,1998,120831
Festen (The Celebration),2868,3,1998,154420
Small Soldiers,2896,1,1998,122718
Dark Harbor,2912,1,1998,129023
SLC Punk!,3393,1,1998,133189
Safe Men,3035,0,1998,120813
Scooby-Doo on Zombie Island,3447,3,1998,166792
Smoke Signals,3509,3,1998,120321
"Storm Riders, The",3552,1,1998,165499
"Lion King 2: Simba&#39;s Pride, The",3687,3,1998,120131
Mercury Rising,3791,1,1998,120749
BASEketball,3919,1,1998,131857
Disturbing Behavior,4160,1,1998,134619
Vampires (John Carpenter&#39;s),4215,0,1998,120877
Sliding Doors,4250,3,1998,120148
"Last Days of Disco, The",4357,3,1998,120728
Beloved,4400,3,1998,120603
Species II,4423,3,1998,120841
Central Station,4437,3,1998,140888
Glasblasarns barn,4534,3,1998,119204
Hope Floats,4547,3,1998,119313
"Proposition, The",4611,2,1998,120108
Bride of Chucky,4638,1,1998,144120
Urban Legend,4649,3,1998,146336
Ring (Ringu),4675,3,1998,178868
Halloween H20: 20 Years Later,4709,3,1998,120694
Wild Things,4752,3,1998,120890
"Black Cat, White Cat",4787,3,1998,118843
"Avengers, The",4817,3,1998,118661
Yeogo goedam,4850,3,1998,241073
Enemy of the State,4955,1,1998,120660
Lost in Space,5060,3,1998,120738
There&#39;s Something About Mary,5183,3,1998,129387
Trance (The Eternal),5211,3,1998,158011
Rasen,5226,1,1998,134928
"Dinner Game, The",5242,1,1998,119038
Moby Dick,5286,0,1998,120756
City of Angels,5369,3,1998,120632
Hurlyburly,5494,1,1998,119336
Following,5715,0,1998,154506
Patch Adams,5744,3,1998,129290
"Rugrats Movie, The",5794,3,1998,134067
I Still Know What You Did Last Summer,5844,3,1998,130018
Kuch Kuch Hota Hai,5885,3,1998,172684
Vildspor,6160,1,1998,142964
Pecker,6184,3,1998,126604
Ronin,6339,1,1998,122690
Batman &amp; Mr. Freeze: SubZero,6353,2,1998,143127
Lick the Star,6531,3,1998,197626
"Waterboy, The",6591,2,1998,120484
Tomorrow Night,6679,2,1998,140627
Last Night,6718,1,1998,156729
Snake Eyes,6814,1,1998,120832
Tango,6832,1,1998,120274
Barrio,7168,3,1998,146468
Celebrity,7298,3,1998,120533
2 seconds,7384,3,1998,158446
Great Expectations,7635,1,1998,119223
Meet Joe Black,7646,1,1998,119643
My Name Is Joe,7664,3,1998,151691
Thursday,7687,1,1998,124901
Lethal Weapon 4,7893,1,1998,122151
Madeline,8016,3,1998,123987
A Perfect Murder,8041,3,1998,120787
Antz,8088,3,1998,120587
Can&#39;t Hardly Wait,8405,1,1998,127723
Kirikou and the Sorceress,8438,2,1998,181627
What Dreams May Come,8527,1,1998,120889
Zimmer Feri,8565,2,1998,134230
Halloweentown,8682,3,1998,173886
Thats 70s Show,8933,2,1998,165598
L&#39;ennui,9332,1,1998,168740
Dangerous Beauty,9488,3,1998,118892
Pocahontas 2: Journey to a New World,9657,3,1998,143808
Next Stop Wonderland,9874,3,1998,119778
Montana,10058,0,1998,119699
Return to Paradise,10173,2,1998,124595
Hard Rain,10264,2,1998,120696
FernGully 2: The Magical Rescue,10486,3,1998,129924
Kite,10859,0,1998,246734
Taxi,10955,1,1998,152930
Doctor Dolittle,11042,2,1998,118998
Barney&#39;s Great Adventure,11092,3,1998,120598
Disembodied,11117,3,1998,225528
Austin Powers: The Spy Who Shagged Me,6,1,1999,145660
Three to Tango,82,1,1999,144640
Office Space,31,1,1999,151804
"Matrix, The",36,3,1999,133093
American Beauty,71,3,1999,169547
Toy Story 2,88,1,1999,120363
Sleepy Hollow,124,3,1999,162661
8MM,146,1,1999,134273
Blue Streak,170,1,1999,181316
Fight Club,210,1,1999,137523
Ghost Dog: The Way of the Samurai,223,1,1999,165798
But I&#39;m a Cheerleader,244,3,1999,179116
"Girl, Interrupted",268,3,1999,172493
Boys Don&#39;t Cry,282,2,1999,171804
Jawbreaker,356,3,1999,155776
Todo sobre mi madre (All About My Mother),367,3,1999,185125
10 Things I Hate About You,374,3,1999,147800
Star Wars: Episode I - The Phantom Menace,672,3,1999,120915
"Sixth Sense, The",742,3,1999,167404
Sonnenallee,790,1,1999,177242
Flawless,817,1,1999,155711
"Boondock Saints, The",826,0,1999,144117
Dogma,827,3,1999,120655
Eyes Wide Shut,839,3,1999,120663
"Other Sister, The",840,3,1999,123209
Go!,858,3,1999,139239
Election,867,3,1999,126886
"Iron Giant, The",884,0,1999,129167
Being John Malkovich,917,3,1999,120601
Galaxy Quest,1053,1,1999,177789
Wives and Daughters,1564,3,1999,215364
Kikujiro,1547,0,1999,199683
Tarzan,1209,2,1999,120855
Wild Wild West,1134,2,1999,120891
A Midsummer Night&#39;s Dream,1135,2,1999,140379
Anna and the King,1091,3,1999,166485
Pocket Monsters: Mewtwo Strikes Back!,1588,1,1999,190641
Why Not Me?,1475,3,1999,162556
Stuart Little,1086,1,1999,164912
Better Than Chocolate,1623,3,1999,168987
Drop Dead Gorgeous,1844,3,1999,157503
Not One Less (Yi ge dou bu neng shao),2030,3,1999,209189
Anywhere But Here,2133,3,1999,149691
Memento Mori,2197,3,1999,266075
South Park: Bigger Longer &amp; Uncut,2309,3,1999,158983
American Pie,2311,2,1999,163651
"Big Kahuna, The",2318,0,1999,189584
Magnolia,2346,3,1999,175880
Titus,2354,3,1999,120866
Cruel Intentions,2617,3,1999,139134
6ixtynin9,2725,3,1999,235154
Black and White,2731,3,1999,165643
New Waterford Girl,2793,3,1999,213121
Inferno,2828,2,1999,139151
Holy Smoke,2850,3,1999,144715
"Mummy, The",2897,1,1999,120616
Things You Can Tell Just by Looking at Her,2934,3,1999,210358
Virus,2970,3,1999,120458
"Blair Witch Project, The",2982,3,1999,185937
"13th Warrior, The",3030,1,1999,120657
Analyze This,3102,1,1999,122933
Never Been Kissed,3269,3,1999,151738
Notting Hill,3495,3,1999,125439
Payback,3570,1,1999,120784
Carrie 2: The Rage,3640,3,1999,144814
"Green Mile, The",3714,1,1999,120689
Double Platinum,3728,3,1999,177721
"Cider House Rules, The",3751,3,1999,124315
Splendor,3765,3,1999,127296
For Love of the Game,3922,2,1999,126916
Redball,4107,3,1999,163178
Shojo kakumei Utena: Adolescence mokushiroku,4116,3,1999,243558
"Talented Mr. Ripley, The",4221,3,1999,134119
Mystery Men,4230,1,1999,132347
Topsy-Turvy,4267,3,1999,151568
"Magical Legend of the Leprechauns, The",4413,3,1999,205214
Ring 2 (Ringu 2),4679,3,1999,218553
"4th Floor, The",4799,3,1999,167752
Ravenous,4804,1,1999,129332
Wing Commander,4824,2,1999,131646
Muppets From Space,4865,3,1999,158811
"Haunting, The",4926,3,1999,171363
Teaching Mrs. Tingle,4971,3,1999,133046
Gigantics,5163,1,1999,177507
Dick,5195,3,1999,144168
eXistenZ,5246,1,1999,120907
Annie,5304,3,1999,207972
Man on the Moon,5305,1,1999,125664
Blast from the Past,5342,3,1999,124298
She&#39;s All That,5382,3,1999,160862
"Straight Story, The",5472,3,1999,166896
Brokedown Palace,5528,3,1999,120620
EdTV,5545,1,1999,131369
"Virgin Suicides, The",5716,3,1999,159097
Mansfield Park,5775,3,1999,178737
A Walk on the Moon,5799,3,1999,120613
Storm of the Century,5803,3,1999,135659
Trick,5873,3,1999,162710
Beau travail,5880,3,1999,209933
Tomie,6099,3,1999,240119
Tomie: Anaza Feisu,6104,2,1999,284565
Bowfinger,6116,3,1999,131325
Tea with Mussolini,6162,3,1999,120857
Juha,6238,0,1999,158692
Human Traffic,6360,3,1999,188674
Audition,6522,1,1999,235198
"Hurricane, The",6540,2,1999,174856
Terror Firmer,6561,3,1999,169299
Introducing Dorothy Dandridge,6629,3,1999,172348
"Ninth Gate, The",6650,1,1999,142688
200 Cigarettes,6798,3,1999,137338
Aimee &amp; Jaguar,6806,3,1999,130444
Sweet and Lowdown,6888,1,1999,158371
Ring,6930,3,1999,289424
Aristocrats,6933,3,1999,204082
Asterix and Obelix vs. Caesar,6936,1,1999,133385
"World is Not Enough, The",7130,2,1999,143145
Family guy,7265,3,1999,182576
Fantasia 2000,7380,1,1999,120910
Los sin nombre,7407,3,1999,222368
Bicentennial Man,7620,3,1999,182789
Message in a Bottle,7647,1,1999,139462
Screwed in Tallinn,7674,3,1999,311926
Deuce Bigalow: Male Gigolo,7740,3,1999,205000
"Thomas Crown Affair, The",7990,1,1999,155267
East Is East,8114,3,1999,166175
"Deep End of the Ocean, The",8787,2,1999,120646
Beautiful People,8898,1,1999,159272
Stigmata,8826,3,1999,145531
Lake Placid,8981,3,1999,139414
Smart House,9001,3,1999,192618
"Thirteenth Year, The",9223,2,1999,200208
Double Jeopardy,9239,3,1999,150377
Music of the Heart,9243,3,1999,166943
Outer Space,9262,0,1999,219964
Vendetta,9292,1,1999,162735
Operation Delta Force 4: Deep Fault,9534,0,1999,194800
Deep Blue Sea,9541,1,1999,149261
Bridge of Dragons,9773,1,1999,194722
October Sky,10022,1,1999,132477
Runaway Bride,10142,1,1999,163187
Scooby-Doo! and The Witch&#146;s Ghost,10331,3,1999,196931
Digimon Adventure,10706,0,1999,2049430
Idle Hands,10814,2,1999,138510
Johnny Tsunami,10834,3,1999,206064
Any Given Sunday,10870,2,1999,146838
Big Daddy,10873,2,1999,142342
Forces of Nature,10890,2,1999,141098
Red Planet,15,0,2000,199753
Memento,52,1,2000,209144
American Psycho,64,3,2000,144084
Hollow Man,78,3,2000,164052
Mission to Mars,90,1,2000,183523
X-Men,101,1,2000,120903
Vertical Limit,112,1,2000,190865
Shanghai Noon,122,1,2000,184894
"Dude, Where&#39;s My Car",130,2,2000,242423
"Whole Nine Yards, The",131,3,2000,190138
"Emperor&#39;s New Groove, The",152,3,2000,120917
Ordinary Decent Criminal,153,1,2000,160611
What&#39;s Cooking?,249,3,2000,197096
Pitch Black,319,3,2000,134847
Bread and Roses,348,3,2000,212826
Dancing at the Blue Iguana,430,3,2000,217355
Erin Brockovich,452,3,2000,195685
Ginger Snaps,538,3,2000,210070
Tully,605,0,2000,212604
Boiler Room,625,1,2000,181984
Miss Congeniality,655,3,2000,212346
Chicken Run,687,3,2000,120630
Bring It On,765,3,2000,204946
Chocolat,854,3,2000,241303
"Wo hu cang long (Crouching Tiger, Hidden Dragon)",855,3,2000,190332
Is It Fall Yet,875,3,2000,250440
Almost Famous,877,3,2000,181875
Where the Heart Is,882,3,2000,198021
Best in Show,928,3,2000,218839
28 Days,954,3,2000,191754
High Fidelity,1006,2,2000,146882
Titan A.E.,1029,3,2000,120913
"Road to El Dorado, The",1064,0,2000,138749
What Lies Beneath,1071,3,2000,161081
Return to Me,1190,3,2000,122459
Remember the Titans,1598,3,2000,210945
J.S.A.: Joint Security Area,1556,2,2000,260991
Pokemon: The Movie 2000,1589,3,2000,257001
Snatch.,1414,0,2000,208092
An Extremely Goofy Movie,1593,1,2000,208185
Girlfight,1575,3,2000,210075
Sexy Beast,1521,2,2000,203119
Center Stage,1192,3,2000,210616
Dragonheart: A New Beginning,1206,0,2000,214641
Battle Royale,1277,3,2000,266308
Unbreakable,1114,0,2000,217869
Charlie&#39;s Angels,1155,3,2000,160127
Gladiator,1163,0,2000,172495
Coyote Ugly,1093,3,2000,200550
What Women Want,1083,1,2000,207201
If These Walls Could Talk 2,1664,3,2000,206036
Dancer in the Dark,1843,3,2000,168629
Songcatcher,1897,3,2000,210299
Greenfingers,1901,3,2000,203540
Kao (Face),1921,3,2000,256127
Requiem for a Dream,2050,3,2000,180093
Beautiful Creatures,2137,3,2000,221889
"Circle, The",2234,3,2000,255094
Kevin &amp; Perry Go Large,2295,3,2000,205177
Mr. Accident,2299,3,2000,156807
Urbania,2393,1,2000,182508
"Man Who Cried, The",2414,3,2000,206917
Meet the Parents,2562,2,2000,212338
Joseph: King of Dreams,2563,3,2000,264734
Love &amp; Basketball,2646,3,2000,199725
Together,2723,3,2000,203166
Gone in Sixty Seconds,2917,1,2000,187078
"Patriot, The",2923,3,2000,187393
Billy Elliot,2939,3,2000,249462
"Isle, The",3064,1,2000,255589
Batman Beyond: Return of the Joker,3387,3,2000,233298
Saving Grace,3183,3,2000,195234
Fa yeung nin wa (In the Mood for Love),3233,3,2000,118694
La comunidad,3285,3,2000,255067
"O Brother, Where Art Thou?",3455,0,2000,190590
Little Nicky,3471,1,2000,185431
Thirteen days,3551,1,2000,146309
Cast Away,3795,2,2000,162222
"Gift, The",3920,3,2000,219699
"Beach, The",3950,1,2000,163978
Sordid Lives,3963,3,2000,204640
A Good Baby,4022,3,2000,155723
Bamboozlee,4082,1,2000,215545
Life-Size,4122,3,2000,200809
Something Between Us,4172,3,2000,286137
Cecil B. Demented,4148,3,2000,173716
"Little Mermaid 2: Return to the Sea, The",4275,3,2000,240684
Romeo Must Die,4377,0,2000,165929
"Cell, The",4445,2,2000,209958
Baise-Moi,4506,3,2000,249380
Final Destination,4557,1,2000,195714
"Dish, The",4560,3,2000,205873
"Gleaners and I, The",4600,3,2000,247380
Scream 3,4644,3,2000,134084
"Way of the Gun, The",4703,2,2000,202677
Dune,4716,3,2000,142032
Rugrats in Paris:,4720,3,2000,213203
Blinkende lygter (&#39;Flickering Lights&#39;),4734,1,2000,236027
Cherry Falls,4821,3,2000,175526
Gundam Wing: The Movie - Endless Waltz,4835,3,2000,260191
Ring 0: Birthday (Ringu 0: B&acirc;sudei),4863,3,2000,235712
Italian for Beginners,4964,3,2000,243862
Picture Claire,5073,3,2000,263215
Alvin and the Chipmunks Meet the Wolfman,5094,3,2000,252227
Hellraiser: Inferno,5274,1,2000,229440
Mal&egrave;na,5299,3,2000,213847
"6th Day, The",5365,3,2000,216216
Roozi ke zan shodam,5386,3,2000,260332
"Tigger Movie, The",5504,0,2000,220099
Scary Movie,5544,3,2000,175142
Mission: Impossible II,5605,0,2000,120755
Dark Days,5711,0,2000,235327
Spiral,5743,3,2000,244870
Amores Perros,5792,1,2000,245712
Spacked out,5851,1,2000,282753
Bounce,5866,2,2000,186894
102 Dalmatians,6002,3,2000,211181
Mad About Mambo,6039,1,2000,156757
Tomie: Replay,6114,3,2000,279474
Tadpole,6131,2,2000,271219
Leprechaun in the Hood,6136,1,2000,209095
Blue&#39;s Big Musical Movie,6380,3,2000,193019
Ju-on,6442,3,2000,330500
Ju-on 2,6444,2,2000,330501
Eeny Meeny,6455,3,2000,230183
Hanging Up,6512,3,2000,162983
Supernova,6547,3,2000,134983
La fidelite,6598,3,2000,204761
Santa who?,6604,1,2000,251382
Sakuya: yokaiden,6618,3,2000,282936
Some Voices,6809,2,2000,218616
Dinner Rush,6874,3,2000,229340
Space Cowboys,6858,2,2000,186566
Titanic - La leggenda continua,6904,3,2000,330994
Pay it Foward,7081,3,2000,223897
Juste une question d&#39;amour,7134,2,2000,231844
Dinosaur,7188,3,2000,130623
Finding Forrester,7542,2,2000,181536
Autumn in New York,7616,1,2000,174480
Bless the Child,7621,2,2000,163983
Next Friday,7792,2,2000,195945
How the Grinch Stole Christmas,7928,3,2000,170016
Traffic,7929,3,2000,181865
Terrifier,8493,3,2000,4281724
Old School,8769,1,2000,248254
Wonder Boys,8782,1,2000,185014
Men of Honor,8873,1,2000,203019
"Family Man, The",8909,3,2000,218967
Alley Cats Strike,9050,3,2000,217990
Beautiful,9174,3,2000,210567
"Perfect Storm, The",9301,2,2000,177971
"Me, Myself and Irene",9330,1,2000,183505
Operation Delta Force 5: Random Fire,9535,0,2000,227200
"Replacements, The",9910,3,2000,191397
Yi Yi,9974,3,2000,244316
Flowers for Algernon,10169,2,2000,210044
"Playboy: No Boys Allowed, 100% Girls",10222,3,2000,354772
Dr. T &amp; the Women,10358,3,2000,205271
El zoo d&#39;en Pitus,10719,3,2000,247840
"Contender, The",10842,2,2000,208874
Ritual,10985,1,2000,269856
Impostor,49,0,2001,160399
Ocean&#39;s Eleven,51,1,2001,240772
Artificial Intelligence: AI,62,1,2001,212720
"51st State, The",63,0,2001,227984
Don&#39;t Say A Word,79,3,2001,260866
"Majestic, The",85,1,2001,268995
Jason X,93,3,2001,211443
Along Came A Spider,94,3,2001,164334
"Monsters, Inc.",148,1,2001,198781
Antitrust,154,2,2001,218817
Jay and Silent Bob Strike Back,155,3,2001,261392
High Heels and Low Lifes,158,3,2001,253126
Shrek,161,1,2001,126029
Evolution,164,3,2001,251075
Lovely and Amazing,175,3,2001,258273
A Beautiful Mind,178,1,2001,268978
Slashers,225,3,2001,286975
Ghost World,226,3,2001,162346
Lagaan - Once Upon a Time in India,232,3,2001,169102
Josie and the Pussycats,235,3,2001,236348
"Lord of the Rings: The Fellowship of the Ring, The",246,1,2001,120737
Lost and Delirious,288,3,2001,245238
Ghosts of Mars,333,3,2001,228333
"Princess Diaries, The",359,3,2001,247638
"Royal Tenenbaums, The",362,3,2001,265666
A Knight&#39;s Tale,382,2,2001,183790
Lara Croft: Tomb Raider,412,0,2001,146316
Monsoon Wedding,553,3,2001,265343
Mulholland Dr.,568,3,2001,166924
Kissing Jessica Stein,639,3,2001,264761
Black Hawk Down,698,0,2001,265086
Legally Blonde,733,3,2001,250494
"Mists of Avalon, The",820,3,2001,244353
Y tu mama tambien,836,0,2001,245574
Wit,838,3,2001,243664
"Others, The",856,3,2001,230600
Spirited Away,864,3,2001,245429
Donnie Darko,887,3,2001,246578
Waking Life,1009,3,2001,243017
Amelie,1038,3,2001,211915
In the Time of the Butterflies,1188,3,2001,263467
"Piano Teacher, The",1322,3,2001,254686
"Wedding Planner, The",1204,3,2001,209475
Gosford Park,1106,3,2001,280707
American Outlaws,1112,1,2001,244000
Mostly Martha,1141,3,2001,246772
Human Nature,1459,3,2001,219822
Atlantis: The Lost Empire,1085,1,2001,230011
"Mystic Masseur, The",1704,2,2001,282771
Kate &amp; Leopold,1739,2,2001,35423
Zoolander,1752,3,2001,196229
Super Troopers,1754,1,2001,247745
Moulin Rouge!,1769,3,2001,203009
Escanaba in da Moonlight,1776,0,2001,180679
Harry Potter and the Sorcerer&#39;s Stone,1781,3,2001,241527
Goyangileul butaghae (Take Care of My Cat),1876,3,2001,296658
Spy Kids,1904,3,2001,227538
Millennium Actress,1950,2,2001,291350
Manic,2081,3,2001,252684
"Legend of Suriyothai, The",2090,3,2001,290879
Hedwig and the Angry Inch,2148,3,2001,248845
Late Marriage,2322,2,2001,287471
Finder&#39;s Fee,2335,1,2001,192023
Epoch,2374,1,2001,233657
"Hidden Half (Nimeh-ye penhan), The",2517,3,2001,277925
Someone Like You...,2627,3,2001,244970
Pearl Harbor,2675,2,2001,213149
La fille de Keltoum,2745,3,2001,312687
Wet Hot American Summer,3052,3,2001,243655
"Breed, The",4323,0,2001,265104
He Died with a Felafel in His Hand,3095,3,2001,172543
Fat Girl,3161,3,2001,243255
Baran,3264,0,2001,233841
Me Without You,3313,3,2001,263725
Brotherhood of the Wolf,3317,2,2001,237534
Jeepers Creepers,3451,3,2001,263488
Training Day,3503,1,2001,139654
Shaolin Soccer,3555,0,2001,286112
Go,3586,2,2001,299937
Dr. Dolittle 2,3599,3,2001,240462
Suicide Club,3613,3,2001,312843
Monkeybone,3616,3,2001,166276
Nowhere in Africa,3766,3,2001,161860
Zaion: I Wish You Were Here,3771,3,2001,2321187
War Bride,3938,3,2001,244297
Shallow Hal,4058,3,2001,256380
Waiting For Godot,4084,0,2001,276613
Amazons and Gladiators,4131,3,2001,275913
L.I.E.,4179,1,2001,242587
Hannibal,4210,3,2001,212985
Lucky Girl (a.k.a. My Daughter&#39;s Secret Life),4214,3,2001,279204
Read My Lips,4224,3,2001,274117
Hundstage,4248,3,2001,290661
"One, The",4246,0,2001,267804
Miss Minoes (a.k.a Undercover Kitty),4341,3,2001,279231
Elvira&#39;s Haunted Hills,4403,3,2001,265171
Cowboy Bebop: The Movie,4434,3,2001,275277
Kiss of the Dragon,4444,1,2001,271027
Gypsy 83,4446,3,2001,251110
L&#39;uomo in pi&ugrave;,4613,1,2001,295671
Valentine,4639,2,2001,242998
Vanilla Sky,4693,1,2001,259711
Arite hime/Princess Arete,4712,3,2001,306474
Samsara,4735,0,2001,196069
From Hell,4792,3,2001,120681
Save the Last Dance,4796,3,2001,206275
Hitched,4826,3,2001,272127
Le fate ignoranti,4876,3,2001,274497
Bridget Jones&#39;s Diary,4915,3,2001,243155
Blow,4934,1,2001,221027
Thir13en Ghosts,4957,1,2001,245674
"Glass House, The",4958,3,2001,221218
Osmosis Jones,5006,3,2001,181739
Tanguy,5082,1,2001,274155
Wied&#378;min (The Hexer),5181,3,2001,300657
"Fast and the Furious, The",5200,1,2001,232500
I Am Sam,5235,3,2001,277027
Riding in Cars with Boys,5323,3,2001,200027
Heartbreakers,5381,3,2001,125022
"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)",5394,3,2001,214529
Heist,5417,3,2001,252503
Rat Race,5426,3,2001,250687
Serendipity,5452,3,2001,240890
"Atlantis Conspiracy, The",5522,3,2001,253595
American Pie 2,5560,3,2001,252866
Sister Mary Explains it All,5631,3,2001,250739
Monster&#39;s Ball,5651,2,2001,285742
Caos,5762,3,2001,265116
Volcano High,5921,3,2001,301429
Kabhi Khushi Kabhie Gham...,5933,3,2001,248126
Charlotte Gray,6129,3,2001,245046
